string_id	fasta_id
4932.YIL079C	sp|P40507|AIR1_YEAST
4932.YIL083C	sp|P40506|PPCS_YEAST
4932.YIL084C	sp|P40505|SDS3_YEAST
4932.YIL085C	sp|P40504|KTR7_YEAST
4932.YIL087C	sp|P40502|AIM19_YEAST
4932.YIL088C	sp|P40501|AVT7_YEAST
4932.YIL090W	sp|P40499|ICE2_YEAST
4932.YIL091C	sp|P40498|UTP25_YEAST
4932.YIL093C	sp|P40496|RT25_YEAST
4932.YIL094C	sp|P40495|LYS12_YEAST
4932.YIL096C	sp|P40493|YIJ6_YEAST
4932.YIL097W	sp|P40492|FYV10_YEAST
4932.YIL098C	sp|P40491|FMC1_YEAST
4932.YIL103W	sp|P40487|DPH1_YEAST
4932.YIL104C	sp|P40486|SHQ1_YEAST
4932.YIL105C	sp|P40485|SLM1_YEAST
4932.YIL106W	sp|P40484|MOB1_YEAST
4932.YIL107C	sp|P40433|6P21_YEAST
4932.YIL108W	sp|P40483|YIK8_YEAST
4932.YIL109C	sp|P40482|SEC24_YEAST
4932.YIL110W	sp|P40481|HPM1_YEAST
4932.YIL111W	sp|P00425|COX5B_YEAST
4932.YIL112W	sp|P40480|HOS4_YEAST
4932.YIL115C	sp|P40477|NU159_YEAST
4932.YIL116W	sp|P07172|HIS8_YEAST
4932.YIL117C	sp|P40476|PRM5_YEAST
4932.YIL118W	sp|Q00245|RHO3_YEAST
4932.YIL119C	sp|P23250|RPI1_YEAST
4932.YIL121W	sp|P40474|QDR2_YEAST
4932.YIL123W	sp|P40472|SIM1_YEAST
4932.YIL124W	sp|P40471|AYR1_YEAST
4932.YIL125W	sp|P20967|ODO1_YEAST
4932.YIL126W	sp|P32597|STH1_YEAST
4932.YIL127C	sp|P40470|RRT14_YEAST
4932.YIL128W	sp|P40469|MET18_YEAST
4932.YIL129C	sp|P40468|TAO3_YEAST
4932.YIL130W	sp|P40467|ASG1_YEAST
4932.YIL131C	sp|P40466|FKH1_YEAST
4932.YIL133C	sp|P26785|RL16B_YEAST
4932.YNL069C	sp|P26785|RL16B_YEAST
4932.YIL135C	sp|P40463|VHS2_YEAST
4932.YIL136W	sp|P16547|OM45_YEAST
4932.YIL137C	sp|P40462|TM108_YEAST
4932.YIL138C	sp|P40414|TPM2_YEAST
4932.YIL140W	sp|P38928|AXL2_YEAST
4932.YIL142W	sp|P39076|TCPB_YEAST
4932.YIL143C	sp|Q00578|RAD25_YEAST
4932.YIL144W	sp|P40460|NDC80_YEAST
4932.YIL145C	sp|P40459|PANC_YEAST
4932.YIL149C	sp|P40457|MLP2_YEAST
4932.YIL151C	sp|P40456|YI151_YEAST
4932.YIL154C	sp|P32351|IMPX_YEAST
4932.YIL155C	sp|P32191|GPDM_YEAST
4932.YIL156W	sp|P40453|UBP7_YEAST
4932.YIL156W-B	sp|Q2V2P4|YI156_YEAST
4932.YIL157C	sp|P40452|COA1_YEAST
4932.YIL160C	sp|P27796|THIK_YEAST
4932.YIL161W	sp|P40449|YIQ1_YEAST
4932.YIL162W	sp|P10594|INV1_YEASX
4932.YIL169C	sp|P40442|YIQ9_YEAST
4932.YIL173W	sp|P40890|VTH2_YEAST
4932.YJL222W	sp|P40890|VTH2_YEAST
4932.YIR001C	sp|P40561|SGN1_YEAST
4932.YIR002C	sp|P40562|MPH1_YEAST
4932.YIR003W	sp|P40563|AIM21_YEAST
4932.YIR004W	sp|P40564|DJP1_YEAST
4932.YIR005W	sp|P40565|IST3_YEAST
4932.YIR006C	sp|P32521|PAN1_YEAST
4932.YIR007W	sp|P40566|YIS7_YEAST
4932.YIR008C	sp|P10363|PRI1_YEAST
4932.YIR009W	sp|P40567|MSL1_YEAST
4932.YIR010W	sp|P40568|DSN1_YEAST
4932.YIR012W	sp|P35184|SQT1_YEAST
4932.YIR022W	sp|P15367|SEC11_YEAST
4932.YIR023W	sp|P21657|DAL81_YEAST
4932.YIR026C	sp|Q02256|PVH1_YEAST
4932.YIR031C	sp|P21826|MASZ_YEAST
4932.YIR033W	sp|P40578|MGA2_YEAST
4932.YIR034C	sp|P38998|LYS1_YEAST
4932.YIR035C	sp|P40579|YIV5_YEAST
4932.YIR036C	sp|P40580|BZRD_YEAST
4932.YIR037W	sp|P40581|GPX3_YEAST
4932.YIR038C	sp|P40582|GST1_YEAST
4932.YJL001W	sp|P38624|PSB1_YEAST
4932.YJL002C	sp|P41543|OST1_YEAST
4932.YJL005W	sp|P08678|CYAA_YEAST
4932.YJL006C	sp|P46962|CTK2_YEAST
4932.YJL008C	sp|P47079|TCPQ_YEAST
4932.YJL010C	sp|P47077|NOP9_YEAST
4932.YJL011C	sp|P47076|RPC9_YEAST
4932.YJL012C	sp|P47075|VTC4_YEAST
4932.YJL014W	sp|P39077|TCPG_YEAST
4932.YJL019W	sp|P47069|MPS3_YEAST
4932.YJL020C	sp|P47068|BBC1_YEAST
4932.YJL024C	sp|P47064|AP3S_YEAST
4932.YJL025W	sp|P40992|RRN7_YEAST
4932.YJL026W	sp|P09938|RIR2_YEAST
4932.YJL029C	sp|P47061|VPS53_YEAST
4932.YJL031C	sp|Q00618|PGTA_YEAST
4932.YJL033W	sp|P20448|DBP4_YEAST
4932.YJL034W	sp|P16474|GRP78_YEAST
4932.YJL035C	sp|P47058|TAD2_YEAST
4932.YJL036W	sp|P47057|SNX4_YEAST
4932.YJL039C	sp|P47054|NU192_YEAST
4932.YJL041W	sp|P14907|NSP1_YEAST
4932.YJL042W	sp|P43638|MHP1_YEAST
4932.YJL044C	sp|P32806|GYP6_YEAST
4932.YJL045W	sp|P47052|DHSX_YEAST
4932.YJL047C	sp|P47050|CUL8_YEAST
4932.YJL050W	sp|P47047|MTR4_YEAST
4932.YJL052W	sp|P00360|G3P1_YEAST
4932.YJL053W	sp|P40335|PEP8_YEAST
4932.YJL054W	sp|P47045|TIM54_YEAST
4932.YJL055W	sp|P47044|YJF5_YEAST
4932.YJL060W	sp|P47039|BNA3_YEAST
4932.YJL061W	sp|P40368|NUP82_YEAST
4932.YJL062W	sp|P40367|GPI7_YEAST
4932.YJL062W-A	sp|Q3E7B2|COA3_YEAST
4932.YJL063C	sp|P22353|RM08_YEAST
4932.YJL066C	sp|P40364|MPM1_YEAST
4932.YJL068C	sp|P40363|SFGH_YEAST
4932.YJL069C	sp|P40362|UTP18_YEAST
4932.YJL070C	sp|P40361|YJH0_YEAST
4932.YJL073W	sp|P40358|JEM1_YEAST
4932.YJL074C	sp|P47037|SMC3_YEAST
4932.YJL076W	sp|P47035|NET1_YEAST
4932.YJL079C	sp|P47032|PRY1_YEAST
4932.YJL080C	sp|P06105|SC160_YEAST
4932.YJL081C	sp|P80428|ARP4_YEAST
4932.YJL082W	sp|P47031|IML2_YEAST
4932.YJL084C	sp|P47029|ALY2_YEAST
4932.YJL085W	sp|P19658|EXO70_YEAST
4932.YJL087C	sp|P09880|TRNL_YEAST
4932.YJL088W	sp|P05150|OTC_YEAST
4932.YJL095W	sp|Q01389|BCK1_YEAST
4932.YJL096W	sp|P40858|RN49_YEAST
4932.YJL097W	sp|P40857|PHS1_YEAST
4932.YJL098W	sp|P40856|SA185_YEAST
4932.YJL099W	sp|P40955|CHS6_YEAST
4932.YJL101C	sp|P32477|GSH1_YEAST
4932.YJL102W	sp|P39677|RRF2M_YEAST
4932.YJL103C	sp|P42950|GSM1_YEAST
4932.YJL104W	sp|P42949|TIM16_YEAST
4932.YJL106W	sp|P32581|IME2_YEAST
4932.YJL109C	sp|P42945|UTP10_YEAST
4932.YJL110C	sp|P42944|GZF3_YEAST
4932.YJL111W	sp|P42943|TCPH_YEAST
4932.YJL112W	sp|P47025|MDV1_YEAST
4932.YJL115W	sp|P32447|ASF1_YEAST
4932.YJL117W	sp|P46956|PHO86_YEAST
4932.YJL121C	sp|P46969|RPE_YEAST
4932.YJL122W	sp|P47019|ALB1_YEAST
4932.YJL123C	sp|P47018|MTC1_YEAST
4932.YJL124C	sp|P47017|LSM1_YEAST
4932.YJL125C	sp|P46959|TRM61_YEAST
4932.YJL128C	sp|P08018|PBS2_YEAST
4932.YJL130C	sp|P07259|PYR1_YEAST
4932.YJL131C	sp|P47015|AIM23_YEAST
4932.YJL133C-A	sp|Q3E7A3|YJ133_YEAST
4932.YJL136C	sp|Q3E754|RS21B_YEAST
4932.YKR057W	sp|Q3E754|RS21B_YEAST
4932.YJL137C	sp|P47011|GLG2_YEAST
4932.YJL140W	sp|P20433|RPB4_YEAST
4932.YJL141C	sp|P14680|YAK1_YEAST
4932.YJL143W	sp|P39515|TIM17_YEAST
4932.YJL145W	sp|P47008|SFH5_YEAST
4932.YJL148W	sp|P47006|RPA34_YEAST
4932.YJL151C	sp|P14359|SNA3_YEAST
4932.YJL153C	sp|P11986|INO1_YEAST
4932.YJL154C	sp|P34110|VPS35_YEAST
4932.YJL155C	sp|P32604|F26_YEAST
4932.YJL157C	sp|P21268|FAR1_YEAST
4932.YJL158C	sp|P47001|CIS3_YEAST
4932.YJL159W	sp|P32478|HS150_YEAST
4932.YJL160C	sp|P46999|PIR5_YEAST
4932.YJL162C	sp|P46997|JJJ2_YEAST
4932.YJL164C	sp|P06244|KAPA_YEAST
4932.YJL165C	sp|P38970|HAL5_YEAST
4932.YJL166W	sp|P08525|QCR8_YEAST
4932.YJL167W	sp|P08524|FPPS_YEAST
4932.YJL168C	sp|P46995|SET2_YEAST
4932.YJL170C	sp|P46993|ASG7_YEAST
4932.YJL171C	sp|P46992|YJR1_YEAST
4932.YJL172W	sp|P27614|CBPS_YEAST
4932.YJL173C	sp|P26755|RFA3_YEAST
4932.YJL174W	sp|P39005|KRE9_YEAST
4932.YJL176C	sp|P32591|SWI3_YEAST
4932.YJL177W	sp|P46990|RL17B_YEAST
4932.YKL180W	sp|P46990|RL17B_YEAST
4932.YJL178C	sp|P46989|ATG27_YEAST
4932.YJL179W	sp|P46988|PFD1_YEAST
4932.YJL180C	sp|P22135|ATP12_YEAST
4932.YJL183W	sp|P46985|MNN11_YEAST
4932.YJL184W	sp|P46984|GON7_YEAST
4932.YJL186W	sp|P46982|MNN5_YEAST
4932.YJL187C	sp|P32944|SWE1_YEAST
4932.YJL189W	sp|P04650|RL39_YEAST
4932.YJL190C	sp|Q3E7Y3|RS22B_YEAST
4932.YLR367W	sp|Q3E7Y3|RS22B_YEAST
4932.YJL192C	sp|P39543|SOP4_YEAST
4932.YJL196C	sp|P39540|ELO1_YEAST
4932.YJL197W	sp|P39538|UBP12_YEAST
4932.YJL198W	sp|P39535|PHO90_YEAST
4932.YJL199C	sp|P39534|MBB1_YEAST
4932.YJL200C	sp|P39533|ACON2_YEAST
4932.YJL201W	sp|P32525|ECM25_YEAST
4932.YJL207C	sp|P39526|LAA1_YEAST
4932.YJL208C	sp|P08466|NUC1_YEAST
4932.YJL212C	sp|P40897|OPT1_YEAST
4932.YJL214W	sp|P40886|HXT8_YEAST
4932.YJL217W	sp|P40893|REE1_YEAST
4932.YJL218W	sp|P40892|YJV8_YEAST
4932.YJL219W	sp|P54862|HXT11_YEAST
4932.YOL156W	sp|P54862|HXT11_YEAST
4932.YJR001W	sp|P47082|AVT1_YEAST
4932.YJR002W	sp|P47083|MPP10_YEAST
4932.YJR003C	sp|P47084|YJX3_YEAST
4932.YJR004C	sp|P20840|SAG1_YEAST
4932.YJR005W	sp|P27351|AP2B_YEAST
4932.YJR006W	sp|P46957|DPOD2_YEAST
4932.YJR007W	sp|P20459|IF2A_YEAST
4932.YJR008W	sp|P47085|YJX8_YEAST
4932.YJR010C-A	sp|P46965|SPC1_YEAST
4932.YJR010W	sp|P08536|MET3_YEAST
4932.YJR014W	sp|P47089|DENR_YEAST
4932.YJR016C	sp|P39522|ILV3_YEAST
4932.YJR017C	sp|P22696|ESS1_YEAST
4932.YJR019C	sp|P41903|PTE1_YEAST
4932.YJR022W	sp|P47093|LSM8_YEAST
4932.YJR024C	sp|P47095|MTNB_YEAST
4932.YJR025C	sp|P47096|3HAO_YEAST
4932.YJR031C	sp|P47102|GEA1_YEAST
4932.YJR032W	sp|P47103|CYP7_YEAST
4932.YJR033C	sp|P47104|RAV1_YEAST
4932.YJR034W	sp|Q02772|PT191_YEAST
4932.YJR035W	sp|P40352|RAD26_YEAST
4932.YJR040W	sp|P37020|GEF1_YEAST
4932.YJR041C	sp|P47108|URB2_YEAST
4932.YJR042W	sp|P46673|NUP85_YEAST
4932.YJR045C	sp|P12398|HSP77_YEASX
4932.YJR046W	sp|P47112|CDT1_YEAST
4932.YJR048W	sp|P00044|CYC1_YEAST
4932.YJR049C	sp|P21373|UTR1_YEAST
4932.YJR051W	sp|P21375|OSM1_YEAST
4932.YJR052W	sp|P06779|RAD7_YEAST
4932.YJR053W	sp|P47113|BFA1_YEAST
4932.YJR055W	sp|P46973|HIT1_YEAST
4932.YJR057W	sp|P00572|KTHY_YEAST
4932.YJR059W	sp|P47116|PTK2_YEAST
4932.YJR060W	sp|P17106|CBF1_YEAST
4932.YJR062C	sp|P40354|NTA1_YEAST
4932.YJR063W	sp|P32529|RPA12_YEAST
4932.YJR064W	sp|P40413|TCPE_YEAST
4932.YJR065C	sp|P47117|ARP3_YEAST
4932.YJR066W	sp|P35169|TOR1_YEAST
4932.YJR068W	sp|P40348|RFC2_YEAST
4932.YJR069C	sp|P47119|ITPA_YEAST
4932.YJR070C	sp|P47120|DOHH_YEAST
4932.YJR072C	sp|P47122|NPA3_YEAST
4932.YJR073C	sp|P05375|PEM2_YEAST
4932.YJR074W	sp|P47123|MOG1_YEAST
4932.YJR075W	sp|P47124|HOC1_YEAST
4932.YJR076C	sp|P32458|CDC11_YEAST
4932.YJR077C	sp|P23641|MPCP_YEAST
4932.YJR080C	sp|P47127|AIM24_YEAST
4932.YJR082C	sp|P47128|EAF6_YEAST
4932.YJR083C	sp|P47129|ACF4_YEAST
4932.YJR084W	sp|P47130|CSN12_YEAST
4932.YJR085C	sp|P47131|YJ55_YEAST
4932.YJR086W	sp|P18852|GBG_YEAST
4932.YJR088C	sp|P47133|EMC2_YEAST
4932.YJR089W	sp|P47134|BIR1_YEAST
4932.YJR090C	sp|P24814|GRR1_YEAST
4932.YJR091C	sp|P47135|JSN1_YEAST
4932.YJR092W	sp|P47136|BUD4_YEAST
4932.YJR093C	sp|P45976|FIP1_YEAST
4932.YJR095W	sp|P33303|SFC1_YEAST
4932.YJR096W	sp|P47137|YJ66_YEAST
4932.YJR097W	sp|P47138|DPH4_YEAST
4932.YJR099W	sp|P35127|UBL1_YEAST
4932.YJR100C	sp|P47140|AIM25_YEAST
4932.YJR101W	sp|P47141|RT26_YEAST
4932.YJR103W	sp|P38627|URA8_YEAST
4932.YJR104C	sp|P00445|SODC_YEAST
4932.YJR105W	sp|P47143|ADK_YEAST
4932.YJR109C	sp|P03965|CARB_YEAST
4932.YJR110W	sp|P47147|YMR1_YEAST
4932.YJR111C	sp|P47148|YJ81_YEAST
4932.YJR112W	sp|P47149|NNF1_YEAST
4932.YJR113C	sp|P47150|RT07_YEAST
4932.YJR117W	sp|P47154|STE24_YEAST
4932.YJR118C	sp|P47155|ILM1_YEAST
4932.YJR121W	sp|P00830|ATPB_YEAST
4932.YJR122W	sp|P47158|CAF17_YEAST
4932.YJR123W	sp|P26783|RS5_YEAST
4932.YJR124C	sp|P47159|YJ94_YEAST
4932.YJR125C	sp|P47160|ENT3_YEAST
4932.YJR127C	sp|P46974|RSF2_YEAST
4932.YJR130C	sp|P47164|MET7_YEAST
4932.YJR131W	sp|P32906|MNS1_YEAST
4932.YJR132W	sp|P46970|NMD5_YEAST
4932.YJR133W	sp|P47165|XPT1_YEAST
4932.YJR134C	sp|P47166|SGM1_YEAST
4932.YJR135C	sp|P47167|MCM22_YEAST
4932.YJR135W-A	sp|P57744|TIM8_YEAST
4932.YJR137C	sp|P47169|MET5_YEAST
4932.YJR138W	sp|P47170|IML1_YEAST
4932.YJR139C	sp|P31116|DHOM_YEAST
4932.YJR140C	sp|P47171|HIR3_YEAST
4932.YJR142W	sp|P47173|YJ9J_YEAST
4932.YJR143C	sp|P46971|PMT4_YEAST
4932.YJR144W	sp|P32787|MG101_YEAST
4932.YJR145C	sp|P05753|RS4A_YEAST
4932.YJR148W	sp|P47176|BCA2_YEAST
4932.YJR154W	sp|P47181|YJ9S_YEAST
4932.YKL001C	sp|Q02196|KAPS_YEAST
4932.YKL002W	sp|P36108|DID4_YEAST
4932.YKL003C	sp|P28778|RT06_YEAST
4932.YKL004W	sp|P36107|AUR1_YEAST
4932.YKL005C	sp|P36106|BYE1_YEAST
4932.YKL006C-A	sp|P43682|SFT1_YEAST
4932.YKL007W	sp|P28495|CAPZA_YEAST
4932.YKL008C	sp|P28496|LAC1_YEAST
4932.YKL009W	sp|P33201|MRT4_YEAST
4932.YKL010C	sp|P33202|UFD4_YEAST
4932.YKL011C	sp|Q03702|CCE1_YEAST
4932.YKL012W	sp|P33203|PRP40_YEAST
4932.YKL013C	sp|P33204|ARPC4_YEAST
4932.YKL014C	sp|P34241|URB1_YEAST
4932.YKL016C	sp|P30902|ATP7_YEAST
4932.YKL017C	sp|P34243|HCS1_YEAST
4932.YKL018W	sp|P36104|SWD2_YEAST
4932.YKL019W	sp|P29703|FNTA_YEAST
4932.YKL020C	sp|P35210|SPT23_YEAST
4932.YKL021C	sp|P20484|MAK11_YEAST
4932.YKL022C	sp|P09798|CDC16_YEAST
4932.YKL023W	sp|P36103|YKC3_YEAST
4932.YKL024C	sp|P15700|KCY_YEAST
4932.YKL025C	sp|P36102|PAN3_YEAST
4932.YKL027W	sp|P36101|YKC7_YEAST
4932.YKL028W	sp|P36100|T2EA_YEAST
4932.YKL029C	sp|P36013|MAOM_YEAST
4932.YKL032C	sp|P33417|IXR1_YEAST
4932.YKL033W	sp|P36097|TTI1_YEAST
4932.YKL033W-A	sp|Q86ZR7|YKD3A_YEAST
4932.YKL035W	sp|P32861|UGPA1_YEAST
4932.YKL039W	sp|P32857|PTM1_YEAST
4932.YKL040C	sp|P32860|NFU1_YEAST
4932.YKL041W	sp|P36095|VPS24_YEAST
4932.YKL042W	sp|P36094|SPC42_YEAST
4932.YKL044W	sp|P36092|YKE44_YEAST
4932.YKL045W	sp|P20457|PRI2_YEAST
4932.YKL046C	sp|P36091|DCW1_YEAST
4932.YKL047W	sp|P36090|YKE7_YEAST
4932.YKL049C	sp|P36012|CENPA_YEAST
4932.YKL051W	sp|P35735|SFK1_YEAST
4932.YKL052C	sp|P35734|ASK1_YEAST
4932.YKL053C-A	sp|O60200|MDM35_YEAST
4932.YKL054C	sp|P35732|DEF1_YEAST
4932.YKL055C	sp|P35731|FABG_YEAST
4932.YKL056C	sp|P35691|TCTP_YEAST
4932.YKL057C	sp|P35729|NU120_YEAST
4932.YKL058W	sp|P32774|T2AG_YEAST
4932.YKL059C	sp|P35728|MPE1_YEAST
4932.YKL060C	sp|P14540|ALF_YEAST
4932.YKL062W	sp|P33749|MSN4_YEAST
4932.YKL063C	sp|P35725|YKG3_YEAST
4932.YKL064W	sp|P35724|MNR2_YEAST
4932.YKL065C	sp|P35723|YET1_YEAST
4932.YKL065W-A	sp|Q2V2P2|YK065_YEAST
4932.YKL067W	sp|P36010|NDK_YEAST
4932.YKL068W	sp|Q02629|NU100_YEAST
4932.YKL069W	sp|P36088|FRMSR_YEAST
4932.YKL073W	sp|P36016|LHS1_YEAST
4932.YKL074C	sp|P36084|MUD2_YEAST
4932.YKL075C	sp|P36083|YKH5_YEAST
4932.YKL077W	sp|P36081|YKH7_YEAST
4932.YKL078W	sp|P36009|DHR2_YEAST
4932.YKL079W	sp|P32364|SMY1_YEAST
4932.YKL080W	sp|P31412|VATC_YEAST
4932.YKL081W	sp|P36008|EF1G2_YEAST
4932.YKL082C	sp|P36080|RRP14_YEAST
4932.YKL083W	sp|P36079|YKI3_YEAST
4932.YKL085W	sp|P17505|MDHM_YEAST
4932.YKL088W	sp|P36076|CAB3_YEAST
4932.YKL089W	sp|P35201|MIF2_YEAST
4932.YKL091C	sp|P33324|YKJ1_YEAST
4932.YKL092C	sp|P33314|BUD2_YEAST
4932.YKL093W	sp|P23493|MBR1_YEAST
4932.YKL094W	sp|P28321|MGLL_YEAST
4932.YKL095W	sp|P28320|CWC16_YEAST
4932.YKL096W	sp|P28319|CWP1_YEAST
4932.YKL099C	sp|P34247|UTP11_YEAST
4932.YKL100C	sp|P34248|YKK0_YEAST
4932.YKL101W	sp|P34244|HSL1_YEAST
4932.YKL103C	sp|P14904|AMPL_YEAST
4932.YKL104C	sp|P14742|GFA1_YEAST
4932.YKL105C	sp|P34250|YKK5_YEAST
4932.YKL106W	sp|Q01802|AATM_YEAST
4932.YKL108W	sp|P34252|SLD2_YEAST
4932.YKL110C	sp|P34253|KTI12_YEAST
4932.YKL112W	sp|P14164|ABF1_YEAST
4932.YKL113C	sp|P26793|FEN1_YEAST
4932.YKL114C	sp|P22936|APN1_YEAST
4932.YKL116C	sp|P28708|PRR1_YEAST
4932.YKL117W	sp|P28707|SBA1_YEAST
4932.YKL120W	sp|P32332|OAC1_YEAST
4932.YKL121W	sp|P32330|DGR2_YEAST
4932.YKL122C	sp|P32342|SRP21_YEAST
4932.YKL125W	sp|P36070|RRN3_YEAST
4932.YKL126W	sp|P12688|YPK1_YEAST
4932.YKL127W	sp|P33401|PGM1_YEAST
4932.YKL128C	sp|P36069|PMU1_YEAST
4932.YKL129C	sp|P36006|MYO3_YEAST
4932.YKL130C	sp|P36068|SHE2_YEAST
4932.YKL135C	sp|P36000|AP1B1_YEAST
4932.YKL137W	sp|P36064|COXM1_YEAST
4932.YKL138C-A	sp|P69852|HSK3_YEAST
4932.YKL139W	sp|Q03957|CTK1_YEAST
4932.YKL140W	sp|P34163|TGL1_YEAST
4932.YKL141W	sp|P33421|SDH3_YEAST
4932.YKL142W	sp|P35719|MRP8_YEAST
4932.YKL143W	sp|P34078|LTV1_YEAST
4932.YKL144C	sp|P35718|RPC8_YEAST
4932.YKL145W	sp|P33299|PRS7_YEAST
4932.YKL146W	sp|P36062|AVT3_YEAST
4932.YKL148C	sp|Q00711|DHSA_YEAST
4932.YKL150W	sp|P36060|MCR1_YEAST
4932.YKL151C	sp|P36059|NNRD_YEAST
4932.YKL152C	sp|P00950|PMG1_YEAST
4932.YKL154W	sp|P36057|SRPB_YEAST
4932.YKL155C	sp|P36056|RT22_YEAST
4932.YKL157W	sp|P32454|APE2_YEAST
4932.YKL159C	sp|P36054|RCN1_YEAST
4932.YKL160W	sp|P36053|ELF1_YEAST
4932.YKL161C	sp|P36005|KDX1_YEAST
4932.YKL163W	sp|Q03180|PIR3_YEAST
4932.YKL164C	sp|Q03178|PIR1_YEAST
4932.YKL165C	sp|P36051|MCD4_YEAST
4932.YKL166C	sp|P05986|KAPC_YEAST
4932.YKL167C	sp|P32388|RM49_YEAST
4932.YKL170W	sp|P35996|RM38_YEAST
4932.YKL172W	sp|P36049|EBP2_YEAST
4932.YKL173W	sp|P36048|SN114_YEAST
4932.YKL174C	sp|P36029|TPO5_YEAST
4932.YKL175W	sp|P34240|ZRT3_YEAST
4932.YKL176C	sp|P34239|LST4_YEAST
4932.YKL179C	sp|P34237|CASP_YEAST
4932.YKL181W	sp|P32895|KPR1_YEAST
4932.YKL182W	sp|P07149|FAS1_YEAST
4932.YKL184W	sp|P08432|DCOR_YEAST
4932.YKL186C	sp|P34232|MTR2_YEAST
4932.YKL187C	sp|P34231|YKS7_YEAST
4932.YKL188C	sp|P34230|PXA2_YEAST
4932.YKL189W	sp|P32464|HYM1_YEAST
4932.YKL190W	sp|P25296|CANB_YEAST
4932.YKL191W	sp|P32461|DPH2_YEAST
4932.YKL192C	sp|P32463|ACPM_YEAST
4932.YKL193C	sp|P36047|SDS22_YEAST
4932.YKL194C	sp|P07236|SYTM_YEAST
4932.YKL195W	sp|P36046|MIA40_YEAST
4932.YKL196C	sp|P36015|YKT6_YEAST
4932.YKL197C	sp|P24004|PEX1_YEAST
4932.YKL203C	sp|P32600|TOR2_YEAST
4932.YKL204W	sp|P36041|EAP1_YEAST
4932.YKL205W	sp|P33418|XPOT_YEAST
4932.YKL206C	sp|P36040|POC2_YEAST
4932.YKL207W	sp|P36039|EMC3_YEAST
4932.YKL209C	sp|P12866|STE6_YEAST
4932.YKL210W	sp|P22515|UBA1_YEAST
4932.YKL211C	sp|P00937|TRPG_YEAST
4932.YKL212W	sp|P32368|SAC1_YEAST
4932.YKL213C	sp|P36037|DOA1_YEAST
4932.YKL214C	sp|P36036|YRA2_YEAST
4932.YKL215C	sp|P28273|OPLA_YEAST
4932.YKL216W	sp|P28272|PYRD_YEAST
4932.YKL217W	sp|P36035|JEN1_YEAST
4932.YKL218C	sp|P36007|SRY1_YEAST
4932.YKL219W	sp|P36034|COS9_YEAST
4932.YKL222C	sp|P35995|YKW2_YEAST
4932.YKR001C	sp|P21576|VPS1_YEAST
4932.YKR002W	sp|P29468|PAP_YEAST
4932.YKR003W	sp|Q02201|OSH6_YEAST
4932.YKR004C	sp|Q02202|ECM9_YEAST
4932.YKR006C	sp|Q02204|RM13_YEAST
4932.YKR007W	sp|Q02205|MEH1_YEAST
4932.YKR008W	sp|Q02206|RSC4_YEAST
4932.YKR009C	sp|Q02207|FOX2_YEAST
4932.YKR010C	sp|Q02208|TOF2_YEAST
4932.YKR011C	sp|Q02209|YKZ1_YEAST
4932.YKR013W	sp|P36110|PRY2_YEAST
4932.YKR014C	sp|P36018|YPT52_YEAST
4932.YKR016W	sp|P36112|FCJ1_YEAST
4932.YKR018C	sp|P36114|YKR18_YEAST
4932.YKR019C	sp|P36115|IRS4_YEAST
4932.YKR021W	sp|P36117|ALY1_YEAST
4932.YKR023W	sp|P36119|YK03_YEAST
4932.YKR024C	sp|P36120|DBP7_YEAST
4932.YKR025W	sp|P36121|RPC5_YEAST
4932.YKR026C	sp|P14741|EI2BA_YEAST
4932.YKR027W	sp|P36122|BCH2_YEAST
4932.YKR028W	sp|P36123|SA190_YEAST
4932.YKR029C	sp|P36124|SET3_YEAST
4932.YKR031C	sp|P36126|SPO14_YEAST
4932.YKR035W-A	sp|P69771|DID2_YEAST
4932.YKR036C	sp|P36130|CAF4_YEAST
4932.YKR037C	sp|P36131|SPC34_YEAST
4932.YKR038C	sp|P36132|KAE1_YEAST
4932.YKR039W	sp|P19145|GAP1_YEAST
4932.YKR042W	sp|P36135|UTH1_YEAST
4932.YKR043C	sp|P36136|SHB17_YEAST
4932.YKR046C	sp|P36139|PET10_YEAST
4932.YKR048C	sp|P25293|NAP1_YEAST
4932.YKR049C	sp|P36141|FMP46_YEAST
4932.YKR052C	sp|P23500|MRS4_YEAST
4932.YKR054C	sp|P36022|DYHC_YEAST
4932.YKR055W	sp|Q00246|RHO4_YEAST
4932.YKR056W	sp|P33753|TRM2_YEAST
4932.YKR058W	sp|P36143|GLG1_YEAST
4932.YKR059W	sp|P10081|IF4A_YEAST
4932.YKR060W	sp|P36144|RL1D1_YEAST
4932.YKR062W	sp|P36145|T2EB_YEAST
4932.YKR063C	sp|P36146|LAS1_YEAST
4932.YKR064W	sp|P36023|OAF3_YEAST
4932.YKR065C	sp|P36147|PAM17_YEAST
4932.YKR066C	sp|P00431|CCPR_YEAST
4932.YKR067W	sp|P36148|GPT2_YEAST
4932.YKR068C	sp|P36149|BET3_YEAST
4932.YKR069W	sp|P36150|SUMT_YEAST
4932.YKR070W	sp|P36151|YK50_YEAST
4932.YKR071C	sp|P36152|DRE2_YEAST
4932.YKR072C	sp|P36024|SIS2_YEAST
4932.YKR074W	sp|P36154|AIM29_YEAST
4932.YKR076W	sp|P36156|GTO2_YEAST
4932.YKR079C	sp|P36159|RNZ_YEAST
4932.YKR080W	sp|Q02046|MTD1_YEAST
4932.YKR081C	sp|P36160|RPF2_YEAST
